p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,label
0.4851227,0.92886853,9.0743595e-07,0.4026236,0.8677316,-0.036906168,0.3781661,0.761148,-0.060067758,0.41910863,0.6745452,-0.08834807,0.47415945,0.61039084,-0.11546488,0.4018675,0.60995954,-0.021983396,0.3766431,0.4828081,-0.05240883,0.37114128,0.4106096,-0.07127493,0.37022948,0.34913266,-0.084270045,0.4723476,0.61050105,-0.035829026,0.5172775,0.45914993,-0.07288377,0.5335935,0.37311128,-0.10036326,0.55001533,0.30619273,-0.116234735,0.52781916,0.64509916,-0.055413432,0.53222644,0.53676736,-0.11585876,0.48097283,0.6064669,-0.1334996,0.4567181,0.6684,-0.13000597,0.57248485,0.69440347,-0.07679461,0.53717494,0.62464535,-0.124265105,0.49090067,0.6693714,-0.12882799,0.47026685,0.71606046,-0.12296361,21
0.48784024,0.8252106,1.2011349e-06,0.4212624,0.7964312,-0.0281307,0.39340934,0.71148664,-0.04865644,0.41622803,0.6440512,-0.07464387,0.46636635,0.6000179,-0.09892482,0.4240509,0.6013072,-0.01884942,0.40337586,0.50593257,-0.054821037,0.39851692,0.43382114,-0.08072433,0.40086177,0.38059974,-0.10106264,0.47789133,0.6006998,-0.034005612,0.50564516,0.4918738,-0.08182937,0.5050484,0.41493607,-0.11757094,0.51202774,0.3496705,-0.13879612,0.5198855,0.6258602,-0.05295182,0.5238449,0.5306144,-0.10579131,0.48087442,0.5975792,-0.10424784,0.46025982,0.6485885,-0.08938088,0.5556476,0.66453344,-0.075100504,0.5276176,0.60856843,-0.12103392,0.49234682,0.64817345,-0.12019484,0.47602043,0.6861595,-0.10863024,21
0.49094036,0.9184994,1.2483374e-06,0.401759,0.8690151,-0.025879696,0.3716093,0.77068233,-0.052740466,0.3720959,0.6844143,-0.08963473,0.4109366,0.62308854,-0.124620706,0.426669,0.636432,-0.020710561,0.4077902,0.50705945,-0.062100455,0.40424865,0.42424393,-0.085449,0.41177985,0.35971564,-0.10201017,0.48357302,0.63568985,-0.04435741,0.5179333,0.47869396,-0.09979554,0.52791977,0.38146913,-0.1353174,0.54708725,0.30602688,-0.15447412,0.527634,0.6634515,-0.0722922,0.5126723,0.5395634,-0.1371277,0.45126113,0.61112094,-0.13676381,0.42476818,0.6750819,-0.11937325,0.5583953,0.7038444,-0.10316097,0.5042051,0.6255952,-0.15503813,0.45658493,0.67558706,-0.15310645,0.43816525,0.7295803,-0.1397796,21
0.49377558,0.9235816,1.1697531e-06,0.3991639,0.86764485,-0.040244065,0.3789537,0.76729804,-0.070043,0.4210775,0.67210454,-0.106556095,0.4712811,0.60575074,-0.13931067,0.39607435,0.6244449,-0.021722572,0.37614506,0.4944422,-0.058085997,0.3724531,0.41412407,-0.082340926,0.37358877,0.35136077,-0.103500985,0.47052988,0.61928904,-0.03849858,0.5080397,0.4693343,-0.08267776,0.52432114,0.3822298,-0.116672605,0.54717356,0.3052437,-0.14012912,0.5247825,0.64998335,-0.061300773,0.5306315,0.52121955,-0.114388295,0.47731087,0.59761757,-0.11010551,0.45164937,0.66193944,-0.09650994,0.56959474,0.69971234,-0.08932501,0.53669995,0.6180804,-0.14014857,0.49572933,0.6664386,-0.1401899,0.47821406,0.71799815,-0.13093384,21
0.48126847,0.8341105,9.843702e-07,0.4540739,0.7820057,-0.106847055,0.47483718,0.69933534,-0.12665057,0.5391558,0.6338132,-0.12863332,0.5920193,0.5704162,-0.122661084,0.41683692,0.584969,-0.033472087,0.40398395,0.48133096,-0.048238527,0.39660397,0.4105928,-0.0624083,0.39137742,0.35712987,-0.07373726,0.47687328,0.58621883,0.005252986,0.500817,0.47495604,-0.010852243,0.52317995,0.4041301,-0.035593938,0.54059047,0.34220213,-0.050671346,0.5246068,0.6107839,0.028772311,0.5694596,0.5339173,-0.031356104,0.58247787,0.58665025,-0.07903182,0.582329,0.6313107,-0.09359921,0.56351745,0.6407782,0.046167105,0.595567,0.5890433,-0.024666626,0.6064919,0.62668383,-0.067160115,0.60210043,0.66615593,-0.08410275,21
0.5049846,0.8718262,6.695465e-07,0.5695738,0.81222427,-0.06128395,0.5782949,0.7184005,-0.079217546,0.52291673,0.6399518,-0.091661274,0.458703,0.59632915,-0.1000366,0.58164597,0.5999341,-0.029355004,0.597932,0.4856493,-0.051441357,0.6068969,0.42357963,-0.06956688,0.61033624,0.36531496,-0.08360812,0.51686984,0.5916115,-0.019672845,0.48805058,0.4703071,-0.050784834,0.47099,0.39846906,-0.07559543,0.45617783,0.33588254,-0.08921479,0.46515885,0.6166214,-0.016413674,0.44135162,0.53211766,-0.07137922,0.46765262,0.60091925,-0.08374565,0.48188877,0.6533882,-0.07484866,0.42496368,0.6619961,-0.017330827,0.41372624,0.5917504,-0.064859,0.438131,0.6338921,-0.06754532,0.45642042,0.67733026,-0.057573922,21
0.52291495,0.87830436,8.88453e-07,0.54652554,0.8115214,-0.100813225,0.5254157,0.713184,-0.109377444,0.45700654,0.6417278,-0.100675575,0.399746,0.58229667,-0.08205538,0.5887368,0.59137565,-0.014978872,0.60145426,0.47877875,-0.025887793,0.610603,0.41358185,-0.0382911,0.6195153,0.35152915,-0.047963783,0.531254,0.5862531,0.022220196,0.50573796,0.47111183,0.010080534,0.48245406,0.3987974,-0.009690768,0.4709166,0.34361473,-0.022195319,0.4795154,0.6084299,0.0429467,0.43115819,0.5365984,-0.011614527,0.4190831,0.60378134,-0.052359927,0.42305565,0.6525569,-0.061970577,0.44357258,0.640139,0.056487307,0.39464608,0.5988621,-0.0007655829,0.393995,0.6428337,-0.034254827,0.4027003,0.68030304,-0.047041222,21
0.48474032,0.8530923,9.322524e-07,0.43895003,0.8009591,-0.07892904,0.4435468,0.71932656,-0.101357825,0.50682205,0.6534183,-0.114688195,0.5605013,0.5921278,-0.121562555,0.41300994,0.5939119,-0.030669684,0.3931661,0.48584995,-0.054725617,0.3832892,0.41946238,-0.07421505,0.37318158,0.36459482,-0.087849304,0.47951797,0.5887591,-0.013687877,0.5039389,0.46782127,-0.034477517,0.5208068,0.39353096,-0.054616224,0.530547,0.3343764,-0.06539328,0.5294159,0.61688614,-0.008620969,0.55197835,0.54479414,-0.061531868,0.547012,0.608909,-0.08233329,0.54074126,0.65560496,-0.079478584,0.5700417,0.65926737,-0.009431493,0.58934146,0.6008748,-0.06250978,0.57967484,0.64486486,-0.076318644,0.5676618,0.68424565,-0.074049614,21
0.48459008,0.8694862,9.096357e-07,0.43070132,0.8022256,-0.06784621,0.43631768,0.7113568,-0.0844407,0.5030637,0.6428957,-0.095352784,0.5529122,0.5842938,-0.10098297,0.40910158,0.5938134,-0.013634117,0.38967717,0.48578835,-0.032719918,0.37965444,0.4210616,-0.05190045,0.3727178,0.36523342,-0.06744986,0.47867805,0.5884678,-0.00054343126,0.5007865,0.46962535,-0.019869799,0.52262926,0.3980338,-0.045057997,0.5406296,0.33760524,-0.062127143,0.52848434,0.61615086,0.0016828259,0.5577083,0.53510606,-0.04871722,0.551795,0.59732026,-0.07371852,0.5426305,0.6456963,-0.076166585,0.5688787,0.6588159,-0.0011446706,0.5942065,0.5979693,-0.051968787,0.5840839,0.63815945,-0.06910797,0.5675194,0.6785943,-0.07135145,21
0.50502473,0.8986534,7.06188e-07,0.5800539,0.846021,-0.04561064,0.60760593,0.74517155,-0.06388658,0.57804155,0.66806793,-0.08261002,0.51732063,0.61799395,-0.09777808,0.58243495,0.61028415,-0.026996283,0.60624,0.48886865,-0.052983508,0.613228,0.41877127,-0.07196283,0.6152649,0.35526276,-0.08752219,0.5196286,0.6076261,-0.033780023,0.48718807,0.46829438,-0.072909705,0.47261986,0.38351554,-0.10296858,0.45302188,0.31531647,-0.12086481,0.465118,0.64043146,-0.045364577,0.4562897,0.5386825,-0.11085102,0.5082773,0.6043689,-0.12448324,0.5329512,0.6616398,-0.11615586,0.42649826,0.69207543,-0.059874125,0.45080277,0.6192563,-0.11846295,0.4901544,0.6614176,-0.12472739,0.50503165,0.7077201,-0.11684546,21
0.47512788,0.9253259,9.009955e-07,0.4473752,0.86286604,-0.12046262,0.4775142,0.7521529,-0.13389702,0.5640302,0.6702113,-0.124613166,0.63029593,0.5981045,-0.10384119,0.40498772,0.60907066,-0.037223775,0.38941118,0.47679725,-0.046106,0.37936738,0.39038748,-0.055923298,0.36990684,0.32037207,-0.06497583,0.47658244,0.6055344,0.010434464,0.4963055,0.46629775,0.0042436137,0.5202679,0.3813765,-0.011070701,0.53742564,0.30727193,-0.02106506,0.5312794,0.6325313,0.040868334,0.58696675,0.54112834,-0.014462733,0.5957234,0.618844,-0.0508334,0.5883218,0.6751971,-0.05728738,0.5786098,0.6714808,0.06289661,0.6237055,0.6109557,-0.009192644,0.6266066,0.66745305,-0.046782833,0.6122624,0.7185338,-0.059152488,21
0.5186374,0.86145794,6.1448833e-07,0.58909756,0.81571066,-0.04577045,0.61734444,0.7199919,-0.06048026,0.59393317,0.6383713,-0.07470697,0.540213,0.5812733,-0.0843908,0.58383304,0.6120331,-0.015087232,0.6011168,0.4937255,-0.03149333,0.60224706,0.42506367,-0.041824006,0.598254,0.36635926,-0.051428188,0.5287275,0.6054864,-0.016767021,0.49401024,0.46785784,-0.04760047,0.47914538,0.38858232,-0.06946714,0.46114364,0.3268749,-0.080668285,0.48391974,0.6277472,-0.023816606,0.47582877,0.51794094,-0.080193795,0.5212812,0.57920355,-0.088274226,0.5421756,0.6311083,-0.07699924,0.44993678,0.66657835,-0.034156833,0.47119465,0.5902807,-0.08778992,0.5084634,0.6307234,-0.09325264,0.5257881,0.67685604,-0.08473962,21
0.48520255,0.8317575,1.0436024e-06,0.4151352,0.7836461,-0.02322068,0.39855033,0.7020014,-0.0400352,0.42962506,0.6327333,-0.06431145,0.47210917,0.57831395,-0.08634634,0.42238227,0.6002805,0.00013652323,0.40394408,0.49614286,-0.019590994,0.3991485,0.43498522,-0.030661002,0.3998664,0.3839044,-0.039897785,0.47508478,0.595055,-0.015988287,0.5087755,0.47140193,-0.04425185,0.5220782,0.39758897,-0.066502616,0.5377601,0.33867288,-0.079574995,0.5156318,0.6169451,-0.03738641,0.5150383,0.5232911,-0.07994346,0.47621304,0.5824928,-0.08423866,0.45882633,0.63340473,-0.07556325,0.5485727,0.65086216,-0.061383806,0.5271867,0.5836437,-0.09705426,0.49307528,0.62099004,-0.09729901,0.47428674,0.6638737,-0.090086356,21
0.4787833,0.88223743,1.0569565e-06,0.467657,0.81690973,-0.13763374,0.5062896,0.7255989,-0.1495626,0.58536005,0.657208,-0.13242935,0.6387908,0.5845243,-0.10305038,0.42300236,0.5956636,-0.04542617,0.41387278,0.4789151,-0.06523084,0.3997289,0.40103006,-0.08124535,0.3849616,0.3386229,-0.0894943,0.48699957,0.5966641,0.013371009,0.51236,0.46997777,-0.0013377264,0.52956253,0.39322156,-0.021288393,0.5367431,0.3240928,-0.028885964,0.5348404,0.62406033,0.051799864,0.5931729,0.5607616,-0.016237076,0.5972784,0.6366376,-0.06601411,0.5865025,0.677055,-0.07471506,0.57140607,0.65909714,0.08192331,0.61862767,0.6158544,0.0062369215,0.62028474,0.667644,-0.038021732,0.601518,0.7088529,-0.0531229,21
0.49269047,0.8420135,1.1064492e-06,0.45438802,0.8068517,-0.098754354,0.46987844,0.72837454,-0.12792048,0.53287834,0.6580477,-0.14228745,0.5886948,0.5979995,-0.14986071,0.41912022,0.59729075,-0.04916831,0.4040472,0.49220932,-0.07717165,0.39271763,0.42323044,-0.09990316,0.37961173,0.36708534,-0.11692267,0.48301283,0.5883374,-0.020657312,0.5078575,0.47419333,-0.04874641,0.5287213,0.39862227,-0.07527883,0.53977895,0.3310303,-0.09023276,0.53159136,0.61456794,-0.004471101,0.5705231,0.5389492,-0.064566195,0.57325685,0.6023285,-0.08970596,0.56683713,0.6452584,-0.08940992,0.57050556,0.65444267,0.0051398496,0.60185534,0.6064185,-0.0601338,0.5982748,0.65688753,-0.08191509,0.5867889,0.69566274,-0.083521724,21
0.50225556,0.8613052,1.2569102e-06,0.54170036,0.8299972,-0.110088006,0.5272882,0.73984456,-0.14032461,0.46278644,0.66243577,-0.15257077,0.40355313,0.5997425,-0.15691517,0.5846429,0.60235226,-0.056876656,0.60542655,0.48324805,-0.08713151,0.6168788,0.41223592,-0.11026368,0.62537825,0.3486573,-0.12733844,0.5192137,0.5931262,-0.022986755,0.4987711,0.4766496,-0.060674347,0.47518924,0.3977613,-0.0922761,0.4614064,0.32806432,-0.10914037,0.4615062,0.6143831,-0.0018548573,0.4221874,0.5344641,-0.07498462,0.41610208,0.59848726,-0.10612531,0.421975,0.6464326,-0.10550011,0.42014238,0.6485341,0.011850914,0.37977138,0.60645866,-0.06510116,0.38492203,0.6520434,-0.092915006,0.40192574,0.687092,-0.095661595,21
0.49249136,0.8939009,1.0941587e-06,0.571151,0.85834944,-0.06867084,0.58502144,0.7592998,-0.09286146,0.5189316,0.6758868,-0.11024979,0.45244876,0.62262505,-0.122481,0.5962629,0.61928076,-0.042358782,0.6187614,0.48777446,-0.075956106,0.6328343,0.4104485,-0.09756998,0.6418959,0.34537768,-0.112723485,0.5205243,0.6100647,-0.036732767,0.48885646,0.46771592,-0.08320911,0.46671283,0.38049853,-0.11405548,0.449171,0.30865332,-0.12727533,0.45970592,0.63653797,-0.037853528,0.42532772,0.5439895,-0.11541883,0.45363063,0.62729126,-0.12300186,0.4736728,0.68580633,-0.10288538,0.41401947,0.68843997,-0.04324366,0.39805835,0.61867034,-0.1160682,0.42781556,0.6774006,-0.11757705,0.4496638,0.7266955,-0.098783866,21
0.50474024,0.82372963,1.0369096e-06,0.53450245,0.785247,-0.08209869,0.5151157,0.70654774,-0.10222832,0.45104158,0.6432907,-0.10907878,0.39894354,0.5954324,-0.109526485,0.56199,0.594643,-0.039966002,0.5795378,0.49502993,-0.07222141,0.58930874,0.43018854,-0.096101664,0.5969418,0.37353864,-0.11077507,0.5071182,0.5843967,-0.016208362,0.4926218,0.47675133,-0.051925704,0.4743738,0.40556112,-0.07790395,0.46501878,0.34233463,-0.089042276,0.46088538,0.59961355,-0.0026180514,0.42661357,0.53748864,-0.06655967,0.42808905,0.59834063,-0.088222735,0.43953764,0.64165074,-0.08130386,0.42918473,0.6287315,0.0057055713,0.3903288,0.59717005,-0.0552157,0.40058088,0.64270043,-0.069803566,0.4197117,0.6763024,-0.06392661,21
0.51377594,0.8580227,7.1641085e-07,0.58705586,0.8144115,-0.016842343,0.6185229,0.724618,-0.023630835,0.6168327,0.65506655,-0.03734574,0.58562684,0.59954053,-0.046295702,0.5570296,0.61606306,0.0014860498,0.5740497,0.49972743,-0.01737362,0.5780267,0.43050605,-0.028980933,0.57276684,0.37301648,-0.039381348,0.5105921,0.61493385,-0.018775983,0.49118698,0.47949424,-0.05960802,0.48839393,0.39172772,-0.0890699,0.4770484,0.32806373,-0.10491805,0.47253618,0.63651735,-0.042086318,0.4971151,0.5336245,-0.09952326,0.5543411,0.58343965,-0.1059163,0.57778406,0.6255607,-0.09487506,0.45581192,0.67173934,-0.0668498,0.51406145,0.6081741,-0.11672739,0.5597887,0.6492728,-0.12037745,0.57472,0.6922349,-0.11209793,21
0.4845047,0.8893526,1.0698885e-06,0.4133991,0.82248944,-0.0526566,0.4111508,0.7224346,-0.07029813,0.47379786,0.6430287,-0.088388026,0.52239597,0.58203095,-0.10198057,0.40131274,0.60349447,-0.005057258,0.37944618,0.48807502,-0.026325254,0.37125215,0.41831118,-0.04380876,0.3670045,0.36001378,-0.057692993,0.471263,0.5971118,-0.0032733907,0.5006065,0.46830052,-0.028755767,0.51900434,0.3923031,-0.053788424,0.536173,0.32947358,-0.06891641,0.52308977,0.62399364,-0.010560827,0.5491395,0.534281,-0.060887195,0.5200394,0.6056672,-0.07335124,0.49993306,0.6626296,-0.06683829,0.5668282,0.6670666,-0.022575695,0.5839427,0.6011953,-0.06999457,0.5560997,0.6472273,-0.07683108,0.53109336,0.6932926,-0.071135476,21
0.50263697,0.8368926,8.1633453e-07,0.57429475,0.803908,-0.07299521,0.59567547,0.7193024,-0.1080042,0.56600064,0.6495913,-0.13825215,0.51208,0.588199,-0.1648173,0.58468246,0.5900678,-0.055231214,0.60357195,0.47840253,-0.08853737,0.6052209,0.4118287,-0.10699583,0.60297966,0.36022592,-0.1205179,0.5207794,0.58803207,-0.05330002,0.48329735,0.45159632,-0.0964354,0.4615169,0.37932938,-0.11966442,0.44177735,0.31632692,-0.13068983,0.46663293,0.6156317,-0.059949208,0.45245063,0.5192899,-0.1337789,0.49671313,0.58824456,-0.14477561,0.52122355,0.63793766,-0.13380286,0.4231779,0.6612391,-0.07187189,0.4401295,0.59808904,-0.14413306,0.48022962,0.6467773,-0.15582474,0.5007898,0.69007427,-0.15060376,21
0.49406424,0.85324234,1.0808412e-06,0.45365506,0.7970895,-0.10555488,0.4679939,0.71252173,-0.120867305,0.5340406,0.6462013,-0.1171985,0.5842234,0.5827528,-0.10406484,0.41841608,0.5921465,-0.037133336,0.4038772,0.48860213,-0.057707395,0.39282036,0.41969448,-0.072116524,0.38684124,0.36227316,-0.08241736,0.4851158,0.5880638,-0.00064556254,0.50870216,0.47408673,-0.018634262,0.5277917,0.4034115,-0.033703446,0.54252607,0.33776313,-0.04047276,0.5332301,0.61417663,0.019393126,0.570894,0.5378118,-0.04253678,0.567615,0.6112097,-0.0723598,0.5566406,0.65153295,-0.07287925,0.5736163,0.6507611,0.032007776,0.5993118,0.60774815,-0.040237416,0.5964322,0.6502749,-0.073884726,0.58124775,0.67926335,-0.08341775,21
0.49066514,0.92741513,1.2446739e-06,0.43596524,0.8659059,-0.104440235,0.4503249,0.7641205,-0.13425249,0.53129214,0.69005114,-0.15081969,0.5883323,0.61684453,-0.15948613,0.411056,0.6119398,-0.051899984,0.38806206,0.48434028,-0.083735876,0.3729939,0.40031803,-0.10775469,0.36147225,0.32976612,-0.12518674,0.49067754,0.6068985,-0.026623284,0.51625985,0.46569622,-0.058984745,0.53887725,0.37760362,-0.087367535,0.55592036,0.30600682,-0.10342431,0.55090314,0.64107805,-0.01566913,0.5898424,0.55495375,-0.08737461,0.58057946,0.6349096,-0.11778806,0.5667329,0.69004035,-0.11775878,0.60112715,0.68920964,-0.012186542,0.63487405,0.6379696,-0.08455759,0.61916906,0.6896176,-0.11064577,0.59683776,0.7290554,-0.11479339,21
0.4966668,0.8372729,1.2656149e-06,0.5433635,0.8090908,-0.11887994,0.5304283,0.7290724,-0.15118359,0.46339935,0.65599716,-0.16364413,0.39810848,0.59373206,-0.16893433,0.58637786,0.5946008,-0.07194285,0.6054612,0.4759453,-0.106001966,0.6135027,0.4105302,-0.12817848,0.6217483,0.35159054,-0.14414825,0.51781875,0.5853004,-0.03593517,0.49329156,0.46214277,-0.0726131,0.46997297,0.3905397,-0.102212116,0.45978335,0.3273951,-0.12038619,0.45857006,0.60666054,-0.0140347555,0.41438815,0.52657974,-0.09219644,0.41906643,0.59476554,-0.1297369,0.43218347,0.64842916,-0.13526393,0.41583592,0.6385969,0.0007743763,0.37452382,0.58699423,-0.07945148,0.38318476,0.6376846,-0.11142495,0.4019938,0.6872051,-0.12029277,21
0.5086853,0.8875757,1.0171508e-06,0.59262663,0.8321526,-0.070754714,0.60539395,0.7306074,-0.098244205,0.5596689,0.65887725,-0.122817166,0.4953246,0.5892252,-0.14270554,0.59798014,0.60229105,-0.02770988,0.6194988,0.4866271,-0.044877272,0.62547547,0.41319227,-0.05677349,0.6282408,0.3547151,-0.06877421,0.5340239,0.60727865,-0.026957652,0.50016993,0.47060204,-0.054495793,0.48160833,0.38910615,-0.0791918,0.46210593,0.32049322,-0.09581644,0.47798848,0.6379436,-0.036663786,0.46558684,0.5429631,-0.10526989,0.50270367,0.6120754,-0.13154763,0.51726085,0.6632225,-0.13305497,0.43618646,0.67624927,-0.051481277,0.44255328,0.6104439,-0.12322302,0.47471738,0.66164744,-0.14711203,0.4876392,0.7068219,-0.15340872,21
0.519365,0.8820237,8.769868e-07,0.597524,0.83260334,-0.049599525,0.62347144,0.7387859,-0.06938938,0.59982973,0.66246295,-0.08900751,0.54943573,0.60331225,-0.10438564,0.58123255,0.6217441,-0.017651157,0.60307306,0.50323373,-0.036633942,0.6068977,0.4264055,-0.05095861,0.60568315,0.36377636,-0.063707866,0.5234636,0.6188167,-0.022014426,0.48716664,0.47514114,-0.05229643,0.47576717,0.3873035,-0.07771793,0.46165746,0.31922024,-0.09315211,0.47569713,0.64272636,-0.03307689,0.47348848,0.5311146,-0.094190046,0.5326968,0.5817218,-0.11232153,0.56117105,0.63284594,-0.10865915,0.44330454,0.6818636,-0.047436815,0.4755206,0.60264885,-0.10836777,0.5221348,0.6447372,-0.12129212,0.542311,0.6982138,-0.118555926,21
0.49841523,0.8804333,1.2805241e-06,0.41215226,0.84355545,-0.038622648,0.3912167,0.75326926,-0.070858404,0.41709226,0.66872483,-0.109452285,0.4569273,0.60926557,-0.14554612,0.41538978,0.6175298,-0.03440468,0.39752102,0.49603835,-0.07178927,0.39273584,0.42048854,-0.094722316,0.39740023,0.3609447,-0.114006564,0.47862664,0.6137869,-0.05001799,0.51366466,0.47359014,-0.09712171,0.5311648,0.38993794,-0.13139819,0.55727035,0.31969562,-0.1543876,0.5263065,0.6419786,-0.06999232,0.53009063,0.52348435,-0.12208279,0.47756916,0.59694034,-0.11973567,0.45221633,0.65922225,-0.10773256,0.562915,0.6863826,-0.09455037,0.53053707,0.61687905,-0.14253716,0.49104753,0.6599726,-0.14399126,0.47308576,0.70791423,-0.13617972,21
0.47258756,0.88336587,1.2234977e-06,0.4569893,0.8391311,-0.15373117,0.4825351,0.7494792,-0.18732303,0.5489286,0.67500824,-0.1917749,0.6116894,0.5922068,-0.18627052,0.40130258,0.60879177,-0.08298102,0.3959975,0.4886174,-0.110400036,0.3856174,0.4068489,-0.13459812,0.3736295,0.3404469,-0.15207395,0.46434447,0.604061,-0.022957098,0.49280313,0.47086143,-0.04635399,0.5204628,0.3854862,-0.07997227,0.5371465,0.3145056,-0.101616204,0.5166351,0.62850547,0.018667288,0.57217747,0.5400145,-0.053399846,0.59607667,0.60197604,-0.11621287,0.6016838,0.6468842,-0.13911608,0.5562079,0.6577185,0.05144909,0.60234565,0.60452867,-0.028226582,0.6251595,0.6465821,-0.08100615,0.6258617,0.689107,-0.105094574,21
0.49820706,0.9457392,1.2385887e-06,0.40393496,0.8966826,-0.034442086,0.37283874,0.7896805,-0.062152173,0.39389628,0.6918114,-0.09870199,0.4438795,0.62545437,-0.13217828,0.40946427,0.6326697,-0.023186376,0.38832858,0.4939775,-0.062487498,0.3833127,0.4077946,-0.08700605,0.38574696,0.33810234,-0.106497675,0.47727257,0.63186103,-0.04451324,0.5170291,0.46921065,-0.095984355,0.53111726,0.36766106,-0.13394064,0.5519461,0.2903741,-0.1580893,0.52758425,0.6659032,-0.07112946,0.53311944,0.53332585,-0.13199382,0.47925496,0.6105923,-0.13356839,0.45523348,0.67789954,-0.12051765,0.56693965,0.71465486,-0.10176371,0.5267353,0.63258857,-0.15472919,0.47981286,0.6853163,-0.15610765,0.45824522,0.7420089,-0.14653058,21
0.47980648,0.8311763,9.76893e-07,0.4703015,0.7969587,-0.13839814,0.49918365,0.7185888,-0.16107085,0.5646568,0.65396076,-0.1561767,0.6139191,0.5828569,-0.14028513,0.42993292,0.5930842,-0.066319935,0.42297497,0.48677266,-0.08963206,0.4130042,0.41433755,-0.10266761,0.40242293,0.3595457,-0.108422875,0.48099777,0.59086955,-0.010482064,0.5025007,0.47386932,-0.027800266,0.52083737,0.40526778,-0.041306626,0.53077406,0.34517136,-0.044695154,0.5226185,0.6092127,0.026038375,0.57875013,0.54097563,-0.03843304,0.58761305,0.6082046,-0.07986579,0.58007395,0.6426139,-0.08678817,0.5568194,0.6314617,0.053541142,0.5993547,0.5942158,-0.019423403,0.6077421,0.64392006,-0.060784694,0.5966963,0.68034154,-0.07561201,21
0.48524937,0.853632,1.0309616e-06,0.42729414,0.7988672,-0.060613096,0.4200479,0.71494406,-0.08819434,0.47818786,0.64846665,-0.11359816,0.5289282,0.5944746,-0.13604432,0.40826732,0.5950501,-0.033047043,0.38755986,0.49049366,-0.06493981,0.3791899,0.42498255,-0.09010528,0.374965,0.36917418,-0.1089148,0.47293794,0.5900492,-0.030515652,0.5021475,0.47162426,-0.06519759,0.5218373,0.40041363,-0.09328719,0.5389208,0.33792442,-0.11023624,0.5265663,0.618034,-0.03640586,0.54581124,0.5382835,-0.09081084,0.52042615,0.6071084,-0.104419775,0.5045617,0.65547776,-0.09952738,0.5703247,0.6602936,-0.047312796,0.5756788,0.6044402,-0.094015025,0.552399,0.6475791,-0.09921664,0.5377239,0.68216246,-0.093576334,21
